Si;Fe;CaO;SiO2;MgO;Al2O3;MnO;P2O5;S;basicity;FeOn;FeOn_t;CaO_t;SiO2_t
6110;21,50638;49,32922;14,8339;4,39816;0,49625;2,41857;1,53206;0,07181;3,32544;31,184251;32,70593691;51,73631898;15,55774411
6600;20,89918;48,12103;13,86613;4,36631;0,5707;2,33628;1,37985;0,07254;3,4704;30,303811;32,83507658;52,14056097;15,02436246
7230;20,38177;48,6413;15,70529;4,31828;0,56714;2,42316;1,4631;0,0881;3,09713;29,5535665;31,4733943;51,80108512;16,72552058
6790;20,30153;48,60041;13,9106;4,22874;0,65674;2,42482;1,46398;0,08861;3,49377;29,4372185;32,01499255;52,85627662;15,12873084
7650;20,45992;50,04834;14,85432;4,13372;0,55478;2,35295;1,40237;0,07894;3,36928;29,666884;31,37044205;52,92226005;15,7072979
7480;20,09773;49,99277;14,79716;4,33855;0,63187;2,33359;1,44254;0,0809;3,37854;29,1417085;31,02438003;53,22250394;15,75311603
7710;21,14279;48,67582;14,27154;5,01983;0,62233;2,09325;1,38474;0,07631;3,41069;30,6570455;32,7517122;52,00163362;15,24665418
7100;21,52697;47,81282;13,99506;4,55242;0,64481;2,34179;1,49328;0,07529;3,41641;31,2141065;33,55562236;51,39948285;15,04489479
8010;20,62823;49,34715;14,88015;4,48293;0,60463;2,22801;1,32431;0,06562;3,31631;29,9109335;31,77341701;52,41988103;15,80670196
6780;20,86788;49,88514;14,48186;4,10318;0,51533;2,25572;1,32745;0,07063;3,44466;30,258426;31,97705657;52,71853677;15,30440666
7160;20,4805;49,32399;14,41823;4,38167;0,62039;2,23854;1,32519;0,08263;3,42095;29,696725;31,78195666;52,78740037;15,43064297
3600;21,15214;51,87001;12,75335;4,49628;0,40129;2,56143;1,25854;0,07492;4,06717;30,670603;32,18525291;54,43158031;13,38316678
7110;21,9134;48,29725;14,05729;4,13706;0,63437;2,24436;1,41849;0,07392;3,43575;31,77443;33,75627078;51,30965525;14,93407396
9060;19,37065;50,97956;15,50764;4,1162;0,53473;2,43876;1,45859;0,06963;3,28738;28,0874425;29,69870333;53,90404727;16,3972494
7640;21,75473;47,45051;13,25797;4,31295;0,57779;2,22903;1,324;0,08037;3,57902;31,5443585;34,19337444;51,43528456;14,371341
7320;19,03315;51,45608;14,46082;4,27666;0,49228;2,42037;1,38826;0,0624;3,55831;27,5980675;29,51192546;55,02443232;15,46364222
6150;21,44326;48,7681;14,63191;4,95725;0,57064;2,0991;1,36553;0,06884;3,333;31,092727;32,90488559;51,61042166;15,48469275
6810;23,34444;48,9333;14,4324;4,17217;0,43431;2,14206;1,37637;0,07557;3,39052;33,849438;34,81910194;50,33506201;14,84583605
5170;22,72416;49,03051;13,53716;4,19458;0,49901;2,28186;1,43545;0,07647;3,62192;32,950032;34,49625704;51,33133333;14,17240963
5090;23,16801;49,08659;13,43732;4,35412;0,51631;2,26454;1,37901;0,07166;3,653;33,5936145;34,95056149;51,0693448;13,98009371
5470;23,12472;49,4602;13,35247;4,23748;0,4564;2,17779;1,4432;0,07444;3,7042;33,530844;34,80342641;51,33734275;13,85923084
7910;21,77804;46,83352;12,69166;4,58796;0,85786;2,31321;1,29758;0,07665;3,6901;31,578158;34,66191107;51,40702967;13,93105925
2250;26,14648;46,47339;10,64796;4,34693;0,6461;2,54329;1,38969;0,08822;4,36454;37,912396;39,89361421;48,90198688;11,20439891
3540;28,56601;44,40726;10,99417;4,26261;0,90159;2,2844;1,49089;0,08668;4,03916;41,4207145;42,78020768;45,86477632;11,355016
4120;29,86896;39,57593;11,53313;4,48825;0,94152;2,22437;1,34076;0,09905;3,4315;43,309992;45,86997124;41,91519525;12,21483351
1770;28,80025;44,77835;10,44713;4,45269;0,76937;2,53582;1,41279;0,0905;4,28619;41,7603625;43,0582046;46,1699861;10,7718093
7210;22,87569;46,66604;13,52771;4,93745;0,85038;2,15289;1,2464;0,07742;3,44966;33,1697505;35,5275352;49,98317303;14,48929178
2240;31,07046;38,42624;12,07177;4,60793;1,07223;2,23247;1,34651;0,09999;3,18315;45,052167;47,15027059;40,21577061;12,6339588
7580;25,79067;42,44502;11,87961;4,45322;1,12183;2,20634;1,26755;0,0886;3,57293;37,3964715;40,77193894;46,27617779;12,95188327
8600;21,89867;47,99104;13,5068;4,53976;0,84711;2,24456;1,33173;0,0813;3,5531;31,7530715;34,05121836;51,4644192;14,48436244
9200;22,59073;47,67704;14,06355;4,87922;0,82251;2,19459;1,24183;0,08013;3,39011;32,7565585;34,66407084;50,45341659;14,88251257
6890;23,68405;46,80635;13,12776;4,89405;1,06409;2,17554;1,20763;0,08258;3,56545;34,3418725;36,42695795;49,64822297;13,92481908
7580;21,14223;48,00436;13,69387;4,70023;0,95225;2,13539;1,11044;0,07634;3,50554;30,6562335;33,19410058;51,97838651;14,82751291
6440;21,26987;47,27663;13,58436;4,71001;1,17073;2,10856;1,06084;0,07275;3,48023;30,8413115;33,63199287;51,55446398;14,81354315
6520;23,39909;45,86008;12,42402;4,8497;1,08269;2,14903;1,1353;0,08029;3,69124;33,9286805;36,79390245;49,73288925;13,4732083
5370;21,24352;46,04674;14,47004;5,50739;1,0761;2,09898;1,11167;0,05564;3,18221;30,803104;33,73099335;50,42356383;15,84544282
4680;20,8174;47,88328;14,6085;5,90333;1,16815;1,9049;1,17185;0,06623;3,27777;30,18523;32,57035375;51,66683733;15,76280892
6700;21,1979;48,31312;13,51486;4,80654;0,80364;2,36299;1,37553;0,06766;3,57481;30,736955;33,20583005;52,19375998;14,60040997
4770;20,9025;48,37962;14,94293;5,68196;1,21342;1,91619;1,20009;0,06963;3,23763;30,308625;32,37022819;51,67041853;15,95935328
4070;24,27728;46,40892;12,50159;4,44145;0,78498;2,08441;1,24303;0,07998;3,71224;35,202056;37,40420381;49,31213968;13,28365651
4490;28,48537;42,84214;12,08934;5,06462;0,8266;2,16502;1,34074;0,07848;3,54379;41,3037865;42,91959487;44,51812891;12,56227622
2910;28,26094;44,65448;10,12075;4,83998;0,63645;2,38579;1,28351;0,06887;4,41217;40,978363;42,79564005;46,63478268;10,56957727
2960;28,92848;40,86176;12,55181;5,76562;0,87036;2,87643;1,36409;0,07364;3,25545;41,946296;43,98736886;42,85006021;13,16257093
2390;28,58719;42,92532;10,20651;5,38612;1,0085;2,3417;1,35636;0,08598;4,20568;41,4514255;43,82533175;45,38363558;10,79103267
2050;26,33414;44,48663;11,71919;5,49893;1,09021;2,25374;1,29292;0,0776;3,79605;38,184503;40,45383233;47,13049875;12,41566892
1980;24,05904;46,5169;12,93797;4,7945;0,83251;2,08209;1,29833;0,08025;3,59538;34,885608;36,9784092;49,30746694;13,71412386
2300;28,32721;43,81499;10,53222;4,60972;0,89353;2,11102;1,2368;0,08327;4,16009;41,0744545;43,04520856;45,91723507;11,03755636
2520;25,58575;45,50168;11,37822;5,22362;1,01877;2,24782;1,28004;0,08516;3,99902;37,0993375;39,47609971;48,41673673;12,10716356
2340;23,0659;46,12311;12,58801;5,28964;0,96217;2,30158;1,20841;0,06155;3,66405;33,445555;36,29205915;50,04858302;13,65935783
3250;35,15811;39,55581;8,60719;7,46158;0,76243;2,01752;1,5372;0,09281;4,59567;50,9792595;51,42031234;39,89803158;8,68165608
1810;22,03714;45,33052;11,92083;4,74922;0,80231;2,27513;1,23243;0,08712;3,80263;31,953853;35,82061575;50,81600453;13,36337971
2980;32,78779;41,51526;9,18288;6,0597;0,84935;2,14313;1,49022;0,10881;4,52094;47,5422955;48,3938159;42,2588314;9,3473527
2720;32,49374;41,91491;9,36561;6,27829;0,85002;2,14025;1,48725;0,10528;4,47541;47,115923;47,88376649;42,5979931;9,51824041
1520;28,88385;43,36189;10,54113;5,22182;1,12803;2,03018;1,2992;0,0949;4,11359;41,8815825;43,72475472;45,27020927;11,00503601
3310;28,03778;40,80762;9,7443;5,07085;1,07948;1,97107;1,20907;0,09823;4,18785;40,654781;44,57433561;44,74190992;10,68375448
2940;27,74551;43,83101;10,29325;6,81855;0,92606;2,10947;1,34378;0,08283;4,25823;40,2309895;42,63778615;46,45317588;10,90903798
2720;27,76695;43,8464;10,40325;6,66126;0,97624;2,11016;1,42237;0,09057;4,21468;40,2620775;42,60008632;46,39254954;11,00736414
2490;35,62443;38,50206;7,82109;6,8237;0,62965;1,95943;1,4795;0,08934;4,92285;51,6554235;52,72114265;39,296408;7,982449346
3250;35,64516;39,69482;8,45176;7,06717;0,68335;2,03477;1,58421;0,10186;4,69664;51,685482;51,77242758;39,76159483;8,465977593
2430;37,33062;38,54761;6,59133;5,44819;0,499;2,07621;1,65666;0,09709;5,84823;54,129399;54,52836176;38,8317266;6,639911644
1990;35,67934;38,72974;7,98756;6,91457;0,70035;1,95353;1,55765;0,08957;4,84875;51,735043;52,54831061;39,33856607;8,113123321
2530;38,7089;37,19616;7,13727;6,85276;0,6429;1,8838;1,6443;0,10157;5,21154;56,127905;55,87015641;37,02534911;7,10449448
2160;24,26275;44,38803;10,57012;5,66536;0,72906;2,2665;1,35574;0,0791;4,19939;35,1809875;39,02964736;49,24390363;11,72644901
2480;36,84525;36,87438;9,23266;5,84272;0,46343;1,95858;1,60604;0,09367;3,99391;53,4256125;53,67646813;37,04752066;9,276011206
3360;36,15483;37,09652;9,09868;5,35464;1,23047;2,00915;1,6548;0,10366;4,07713;52,4245035;53,15824489;37,61572859;9,226026521
2310;34,04184;36,92067;11,96742;4,57708;1,13764;2,02893;1,61622;0,10068;3,0851;49,360668;50,24050075;37,57876512;12,18073413
4700;25,49911;46,07902;9,86809;5,49239;0,69485;2,2961;1,52702;0,09028;4,6695;36,9737095;39,79055469;49,58955404;10,61989127
3140;30,56827;41,14422;9,49205;4,91191;1,40811;2,22493;1,67188;0,08731;4,3346;44,3239915;46,67635788;43,32782929;9,995812827
3400;29,37354;42,35033;9,01696;5,90299;0,7771;2,2582;1,62366;0,09869;4,69674;42,591633;45,33005662;45,07323908;9,596704296
3380;27,35784;43,78783;10,7998;5,15123;1,40136;2,46248;1,72107;0,08425;4,0545;39,668868;42,08608302;46,4560332;11,45788378
4900;25,72726;45,18366;10,52561;6,22857;0,94371;2,21798;1,52443;0,09441;4,29273;37,304527;40,10644464;48,57737396;11,3161814
4370;30,42644;41,34428;8,3465;5,70209;0,84179;2,25872;1,69733;0,10258;4,95349;44,118338;47,02990385;44,0727734;8,897322753
3780;27,55956;43,97237;9,96409;5,74283;0,88845;2,21023;1,5183;0,09886;4,41309;39,961362;42,55834816;46,83002125;10,61163059
3170;30,43638;42,74973;8,86212;5,01041;0,98266;2,36459;1,71882;0,09224;4,82387;44,132751;46,09424504;44,64975524;9,25599972
3430;34,12537;39,67263;8,22548;5,57519;0,93794;2,10455;1,62764;0,09125;4,82314;49,4817865;50,81314345;40,74006178;8,446794765
4210;29,48594;43,61279;8,86473;6,06872;0,80656;2,16338;1,56797;0,09172;4,91981;42,754613;44,89515424;45,79629651;9,308549248
4410;33,57066;39,39379;8,33085;6,54618;0,93619;2,11566;1,7039;0,09889;4,72867;48,677457;50,49418894;40,86403847;8,641772595
3540;26,28668;45,22824;9,98189;6,21915;0,768;2,31244;1,52488;0,08345;4,53103;38,115686;40,84152449;48,4627319;10,69574361
2870;31,12433;40,3158;9,83719;5,88441;1,0455;2,13288;1,55495;0,09766;4,0983;45,1302785;47,36432661;42,31152083;10,32415256
3060;29,4881;41,71813;9,87385;6,19158;0,99628;2,18711;1,51258;0,09401;4,22511;42,757745;45,31835678;44,21648288;10,46516034
5500;22,99276;47,22212;11,54005;6,17632;1,06482;2,13054;1,58396;0,06902;4,09202;33,339502;36,19858497;51,27172936;12,52968567
3750;28,87878;42,03665;10,07048;5,77883;1,35789;2,16248;1,57822;0,08735;4,17424;41,874231;44,55588912;44,72870956;10,71540132
5990;24,36611;46,66339;11,863;6,0418;1,03344;2,1353;1,70246;0,0823;3,93352;35,3308595;37,64318653;49,71740622;12,63940725
5610;21,55866;47,22879;13,59544;4,69722;0,51581;2,37089;1,78251;0,08836;3,47387;31,260057;33,94722164;51,28865254;14,76412583
4840;25,41585;44,26762;12,48729;5,25995;0,90652;2,19348;1,69618;0,08485;3,54502;36,8529825;39,36952485;47,2904782;13,33999695
3630;27,72185;44,25588;10,40385;5,40138;0,35501;2,5284;1,68855;0,08115;4,2538;40,1966825;42,37634699;46,65565441;10,96799861
5060;26,30454;45,22776;11,1355;5,87775;0,76128;1,96676;1,65976;0,08373;4,06158;38,141583;40,35939513;47,85761085;11,78299402
4330;25,66558;45,62241;11,92501;5,7831;0,86093;1,96613;1,6458;0,0845;3,82578;37,215091;39,27195534;48,14394376;12,5841009
4300;25,39039;44,72789;12,99254;5,71431;1,01919;2,1933;1,6921;0,07918;3,44258;36,8160655;38,94375956;47,31282851;13,74341193
5030;25,44736;44,86664;13,10255;5,72085;0,99336;2,19375;1,68669;0,0764;3,42427;36,898672;38,89480718;47,29382433;13,81136849
8270;25,4117;43,83043;13,14262;5,74116;1,10202;2,26647;1,71702;0,08119;3,33498;36,846965;39,27409839;46,71756874;14,00833287
6840;20,99403;46,91825;16,88233;5,21298;0,87569;2,31676;1,65621;0,07632;2,77913;30,4413435;32,30127566;49,78490279;17,91382155
5770;25,63736;45,42733;11,97303;5,90075;0,86718;1,96932;1,56485;0,07216;3,79414;37,174172;39,30674698;48,03336484;12,65988818
6760;24,76743;43,90366;10,752;4,8292;0,36081;2,44816;1,77881;0,08275;4,0833;35,9127735;39,65263847;48,47567558;11,87168596
4050;28,26102;43,49147;11,6616;5,85299;0,52263;2,40556;1,69342;0,07802;3,72946;40,978479;42,62750307;45,2416199;12,13087703
4040;29,99802;43,25754;10,30463;5,34618;0,36954;2,42039;1,7144;0,08242;4,19787;43,497129;44,81500428;44,56815622;10,61683951
4610;22,73748;46,77209;13,3154;5,16255;0,62491;2,29323;1,71812;0,08455;3,51263;32,969346;35,42925745;50,26185287;14,30888968
6280;22,54496;48,13065;12,68188;4,52802;0,40684;2,4467;1,99203;0,07957;3,79523;32,690192;34,96175438;51,47513246;13,56311317
4610;28,65202;43,34707;10,70837;4,65866;0,58028;2,50347;1,9022;0,08406;4,04796;41,545429;43,45716669;45,34171128;11,20112203
5060;26,00361;45,70921;11,88512;5,09354;0,46873;2,4222;1,89745;0,07636;3,84592;37,7052345;39,56495992;47,96371341;12,47132667
8230;28,36589;42,97637;10,83682;4,98349;0,46691;2,74048;1,79403;0,07004;3,96577;41,1305405;43,32096525;45,2650952;11,41393954
5110;24,90276;45,02757;11,49558;4,28595;0,35733;2,45098;1,79954;0,07959;3,91695;36,109002;38,98106783;48,60900781;12,40992436
3840;28,9913;42,37472;10,37955;5,51781;0,69922;2,43843;1,76982;0,07844;4,08252;42,037385;44,34713689;44,70300682;10,94985629
3820;28,09806;44,01765;11,68994;4,01289;0,49622;2,49783;1,92608;0,08171;3,76543;40,742187;42,2418675;45,63789712;12,12023538
4160;30,24236;41,02887;9,97052;4,92975;0,45149;2,5909;1,76674;0,08479;4,11502;43,851422;46,2319943;43,25621377;10,51179193
5360;28,30354;43,37441;11,12474;4,49989;0,49626;2,4941;1,88995;0,0671;3,89891;41,040133;42,9562916;45,3995557;11,6441527
4030;26,01522;43,57171;12,22282;5,41404;0,47441;2,23477;1,80231;0,08274;3,56478;37,722069;40,33729777;46,59248782;13,07021441
7210;29,97983;41,56174;10,63279;5,65116;0,51003;2,57093;1,73858;0,07534;3,90883;43,4707535;45,44046901;43,44495566;11,11457533
2780;24,57914;46,98939;11,11718;4,98109;1,12906;2,48442;1,86906;0,08572;4,22674;35,639753;38,01722762;50,12398193;11,85879045
4670;25,61432;45,85392;11,24123;5,05944;1,13574;2,44219;1,832;0,09226;4,07908;37,140764;39,4125365;48,65864621;11,92881729
3750;24,26308;46,98624;11,54673;5,02401;1,17143;2,4035;1,79077;0,08038;4,06923;35,181466;37,54113827;50,13767569;12,32118603
4040;24,26092;47,32948;11,63597;4,6285;1,04609;2,41977;1,73006;0,07859;4,06751;35,178334;37,36660298;50,27361127;12,35978575
3760;24,24129;46,6542;11,67674;4,94195;0,90905;2,45971;1,79934;0,07152;3,99548;35,1498705;37,60116147;49,90778295;12,49105558
5850;27,91007;42,59599;10,7858;5,48118;0,65908;2,71713;1,73653;0,06424;3,94927;40,4696015;43,12093924;45,3866366;11,49242417
2720;25,06612;47,34227;10,93985;4,95787;0,88853;2,53064;1,93258;0,0834;4,32751;36,345874;38,40921958;50,02987805;11,56090237
5430;25,7801;44,88729;12,22119;4,85758;0,91444;2,46232;1,81004;0,0753;3,67291;37,381145;39,56111055;47,50499327;12,93389618
5500;25,53741;46,03941;10,51708;4,53021;1,07217;2,39937;1,63248;0,08698;4,37758;37,0292445;39,56718906;49,1949016;11,23790934
4810;24,34848;46,69522;11,48684;5,11123;1,02924;2,44383;1,87664;0,08931;4,06511;35,305296;37,7647818;49,94816625;12,28705195
5340;24,6018;45,10506;13,45397;5,66841;1,24656;2,37676;1,76073;0,09056;3,35255;35,67261;37,85629752;47,86615196;14,27755051
5730;23,26508;45,16003;14,26954;4,81306;1,05367;2,36457;1,74682;0,07622;3,16479;33,734366;36,20968311;48,47372485;15,31659203
5930;24,20447;45,85882;12,74583;4,93123;1,01852;2,2615;1,7054;0,07808;3,59795;35,0964815;37,45577128;48,94158615;13,60264257
3910;24,63519;45,23428;13,26873;4,79723;1,11415;2,44052;1,81448;0,08778;3,40909;35,7210255;37,91073616;48,00715631;14,08210753
4630;24,65631;42,99335;12,41484;7,97013;0,98488;2,25438;1,65743;0,07911;3,46306;35,7516495;39,21864024;47,16259949;13,61876027
4740;25,57989;43,01678;14,69171;5,74139;0,75845;2,31046;1,72172;0,08422;2,92796;37,0908405;39,12563549;45,37667067;15,49769384
3780;23,33428;43,43285;14,85323;5,53666;1,24909;2,35793;1,79514;0,09044;2,92414;33,834706;36,72863364;47,14771973;16,12364662
4310;29,29584;43,12603;11,84519;5,79092;0,63125;2,44284;1,95216;0,08615;3,6408;42,478968;43,59044233;44,25443489;12,15512278
4690;26,47273;43,51062;11,14188;5,83199;0,80249;2,40979;1,74751;0,08717;3,90514;38,3854585;41,25784692;46,76652487;11,97562821
5540;25,93846;44,24615;13,38883;5,67378;0,72318;2,38876;1,74362;0,08469;3,30471;37,610767;39,48813274;46,45472516;14,0571421
5590;23,62882;46,28287;12,4845;5,21871;0,81729;2,39475;1,73042;0,07979;3,70723;34,261789;36,82908603;49,75092809;13,41998588
5980;24,75161;44,92259;12,31918;5,2913;0,5757;2,34817;1,61454;0,08233;3,64656;35,8898345;38,53668654;48,23560191;13,22771154
5220;23,59501;46,43718;13,0306;5,88322;0,88268;2,3477;1,77474;0,08423;3,5637;34,2127645;36,52067212;49,56971615;13,90961172
5280;23,64593;45,84447;12,58321;5,71811;0,74698;2,28923;1,74414;0,08652;3,6433;34,2865985;36,98092576;49,44704391;13,57203033
2860;33,14723;40,04418;10,42571;5,63103;0,67111;2,36668;1,82549;0,07878;3,84091;48,0634835;48,77888759;40,64022024;10,58089217
4180;25,38421;44,34678;12,5622;5,53231;0,80286;2,39233;1,73304;0,08194;3,53018;36,8071045;39,27511984;47,32035086;13,40452929
3800;29,47478;43,60386;11,27767;5,8335;0,78785;2,23435;1,86822;0,0899;3,86639;42,738431;43,78042212;44,66695085;11,55262703
4400;24,57407;44,90598;12,19967;5,27641;0,60543;2,33164;1,6751;0,08466;3,68092;35,6324015;38,42263335;48,42238895;13,15497771
3730;27,22876;44,65046;12,39211;5,66224;0,7112;2,29362;1,81862;0,08252;3,60313;39,481702;40,90339267;46,2582717;12,83833563
4780;30,20493;39,96487;9,56917;6,51583;0,53378;3,24519;1,93485;0,1003;4,17642;43,7971485;46,92659464;42,8204876;10,25291776
4840;28,15968;40,516;11,82368;5,6309;0,58478;2,45991;1,7997;0,08705;3,42668;40,831536;43,82419566;43,48553313;12,69027121
5070;29,04489;42,7152;10,43838;4,9886;0,6016;2,61557;1,94784;0,09473;4,09213;42,1150905;44,20665291;44,83656566;10,95678143
4880;27,91606;40,47278;12,36228;5,83787;0,67582;2,5213;1,79691;0,08481;3,27389;40,478287;43,37888234;43,37298072;13,24813695
8120;19,78745;47,08838;13,92442;3,91341;0,52653;2,40967;1,84813;0,07197;3,38171;28,6918025;31,98476076;52,49271351;15,52252573
6510;26,49286;40,74647;13,47384;4,13113;0,97296;2,48194;1,87751;0,07307;3,02412;38,414647;41,46884529;43,98606241;14,5450923
7700;27,04484;41,94875;12,50198;4,37339;0,79516;2,47511;1,89301;0,06955;3,35537;39,215018;41,86697788;44,7855816;13,34744052
7880;25,2716;44,78981;12,12735;4,11909;0,83267;2,3389;1,93822;0,07746;3,69329;36,64382;39,16570776;47,87231814;12,96197411
9400;24,83522;42,85558;14,69864;4,03867;0,81738;2,2715;1,92099;0,0767;2,91562;36,011069;38,48763723;45,80286179;15,70950099
9310;22,94226;43,81458;13,67604;4,13967;0,89691;2,51423;1,82392;0,06372;3,20375;33,266277;36,65426882;48,27685988;15,06887129
12730;20,51136;45,83377;13,72373;4,08421;1,44855;2,30448;1,54031;0,05894;3,33975;29,741472;33,30550323;51,32620116;15,36829562
12160;18,75295;44,32028;18,08565;4,27977;0,93338;2,45518;1,56364;0,05718;2,45058;27,1917775;30,34874246;49,46586384;20,18539369
11860;18,93143;46,83038;13,94431;4,6294;1,637;2,16052;1,51759;0,05452;3,35839;27,4505735;31,11418704;53,08046487;15,80534809
12180;17,30041;42,96262;16,65824;4,26376;1,09228;2,38225;1,39441;0,05862;2,57906;25,0855945;29,61473792;50,71941714;19,66584494
8910;26,90595;39,32843;12,74288;3,52724;0,83083;2,42409;1,81139;0,07817;3,08631;39,0136275;42,83213951;43,17775373;13,99010676
8160;18,7561;41,22276;18,31544;3,78047;1,2529;2,24745;1,40869;0,0646;2,25071;27,196345;31,35583982;47,52749899;21,11666119
7180;15,80037;43,15835;17,18896;4,59256;0,98621;2,43537;1,49507;0,06108;2,51082;22,9105365;27,51757037;51,83697611;20,64545352
5380;20,63143;50,13938;15,2168;3,69108;0,51408;1,88275;1,51751;0,05534;3,295;29,9155735;31,40025496;52,62774973;15,97199531
5590;22,87414;45,00846;13,17658;3,65107;0,3963;2,11434;1,75274;0,06256;3,41579;33,167503;36,30714801;49,26897328;14,42387871
3660;26,0792;43,51659;11,64559;3,47719;0,37689;2,22163;1,77713;0,06557;3,73674;37,81484;40,67116799;46,80359728;12,52523473
2600;30,38442;40,36189;11,15242;3,87172;0,37542;2,04222;1,7142;0,07;3,61911;44,057409;46,0987931;42,23204356;11,66916334
2650;31,6353;38,45487;13,26453;4,14376;0,403;1,98315;1,6193;0,0643;2,89907;45,871185;47,00369918;39,4042827;13,59201812
3860;25,23246;41,50652;16,05252;3,74838;0,55377;1,82398;1,45432;0,0634;2,58567;36,587067;38,86200733;44,08734607;17,05064661
3860;27,22294;42,89344;11,08945;3,57292;0,67782;2,08466;1,59055;0,07262;3,86795;39,473263;42,2372008;45,89686032;11,86593889
3500;28,10327;40,85722;10,81152;3,89714;0,81035;1,85088;1,41875;0,07782;3,77905;40,7497415;44,0926326;44,20892806;11,69843934
6750;28,75946;42,09614;10,76474;3,95983;0,80611;1,87811;1,41646;0,07752;3,91056;41,701217;44,09929382;44,51692733;11,38377885
5590;31,52607;38,39796;11,32616;4,1508;0,491;1,84073;1,2757;0,05507;3,3902;45,7128015;47,89844515;40,23386274;11,86769211
7260;31,02608;38,00484;13,14614;5,66939;0,74506;1,79188;1,1313;0,02176;2,89095;44,987816;46,79465301;39,53122109;13,6741259
6350;23,38806;39,82019;16,17394;3,81023;0,65743;2,20804;1,19526;0,06314;2,462;33,912687;37,71981717;44,29051248;17,98967035
